Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
24,0.0042751640852493646,99.96488764044943,0.0043120086977907115,1.2995614670217037,66.05902779847383,69.51316952705383,1663.654844045639
25,0.0048493200739674934,99.96488764044943,0.004568449850717371,1.3080948945134878,65.27777779847383,69.46139335632324,1733.1162374019623
26,0.008622285165677496,99.89466292134831,0.0048477340488317896,1.3143977876752615,66.2109375,69.38014650344849,1802.4963839054108
27,0.0032431440751393343,100.0,0.00446736856476205,1.3199056722223759,65.08246529847383,69.40246057510376,1871.8988444805145
28,0.004697379306072547,99.89466292134831,0.004455331675028115,1.2966745384037495,65.4296875,69.33010268211365,1941.2289471626282
29,0.007007390164949101,99.92977528089888,0.00413978279220317,1.318766439333558,64.453125,69.44395971298218,2010.6729068756104
30,0.004955094847553462,99.92977528089888,0.0038413191083400103,1.315187405794859,65.4296875,69.42499947547913,2080.0979063510895
31,0.004616316907584078,99.96488764044943,0.004350760741698231,1.3500830437988043,65.234375,69.47169232368469,2149.569598674774
32,0.004205939569984524,100.0,0.003991182287239333,1.3351940382272005,65.27777779847383,69.4248263835907,2218.994425058365
33,0.006657125739049375,99.85955056179775,0.004995103351238152,1.3298956640064716,65.47309029847383,69.41441535949707,2288.408840417862
34,0.006446268683646873,99.85955056179775,0.006934655908746331,1.3556608818471432,65.08246529847383,69.3610315322876,2357.7698719501495
35,0.00606102667746639,99.92977528089888,0.004245475768451736,1.3520909510552883,65.47309029847383,69.38865280151367,2427.158524751663
36,0.006967061790439832,99.85955056179775,0.0036541284251633737,1.3547366186976433,65.08246529847383,69.4527497291565,2496.6112744808197
37,0.0038195455907431976,99.96488764044943,0.0033104823028480405,1.3500991966575384,65.27777779847383,69.74891638755798,2566.3601908683777
38,0.006474189988111494,99.92977528089888,0.004801593361202669,1.3435251154005527,64.69184029847383,69.48552632331848,2635.845717191696
39,0.007440329395230334,99.96488764044943,0.0044899992088870974,1.3378994520753622,65.4296875,69.3784019947052,2705.2241191864014
40,0.0038457947506075154,99.92977528089888,0.005290547049646214,1.3451752085238695,65.234375,69.38941836357117,2774.6135375499725
41,0.004756321507965766,99.92977528089888,0.0034199544572627192,1.3373855259269476,64.6484375,69.42466115951538,2844.038198709488
42,0.004652580892918726,99.92977528089888,0.0038026512255159655,1.3328962847590446,64.6484375,69.44149422645569,2913.4796929359436
43,0.003294018843865906,100.0,0.002827454914909191,1.343873405829072,64.84375,69.5618155002594,2983.041508436203
44,0.005172242649463483,100.0,0.0034870015983103535,1.345259940251708,64.84375,69.44962787628174,3052.4911363124847
45,0.004782884748328542,99.92977528089888,0.0032076030548431732,1.3382172510027885,64.49652779847383,69.50631427764893,3121.9974505901337
46,0.004275145843933111,99.96488764044943,0.003435334330686274,1.3470163457095623,64.30121529847383,69.4415819644928,3191.4390325546265
47,0.006144952157197888,99.92977528089888,0.0036859805754574245,1.3396704215556383,65.08246529847383,69.44247174263,3260.8815042972565
48,0.00434094076692304,99.96488764044943,0.0034250619133222807,1.3479667901992798,64.88715279847383,69.45303916931152,3330.334543466568
49,0.005939617138251327,99.89466292134831,0.004425644047893165,1.3414659425616264,65.47309029847383,69.43824672698975,3399.7727901935577
50,0.0035964295661410125,99.96488764044943,0.0038350180355214585,1.338921345770359,65.47309029847383,69.46349716186523,3469.236287355423
