Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Pseudo_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
27,0.26074042836769246,93.43398876404494,0.09723912792677959,0.039815257481309804,7.6925779056549075,3.5000000000000004,118.35291886329651,3006.263638973236
28,0.2676927178595843,93.39887640449437,0.07937199051041952,0.03771424676511395,7.670135507583618,3.5000000000000004,118.3305311203003,3124.5941700935364
29,0.24693917590350414,93.85533707865169,0.07628420999880588,0.03604192960630642,7.635744237899781,3.5000000000000004,118.37894010543823,3242.9731101989746
30,0.22620076340135303,94.10112359550563,0.07714746490623174,0.04689653321912282,7.799391298294068,3.5000000000000004,118.34007000923157,3361.313180208206
31,0.2293865213568291,94.4873595505618,0.07821177339620805,0.03446070548000463,7.817638425827027,3.5000000000000004,118.34078764915466,3479.653967857361
32,0.22333585290928906,94.4873595505618,0.08555797236354164,0.03785242835645763,7.859863481521606,3.5000000000000004,118.36742305755615,3598.021390914917
33,0.23011242573180896,94.24157303370787,0.08160305747322821,0.041077036598927516,8.017302045822143,3.5000000000000004,118.35151410102844,3716.3729050159454
34,0.24769288221939226,93.1179775280899,0.07337136639889037,0.02940047827413243,7.768483476638794,3.5000000000000004,118.35932850837708,3834.7322335243225
35,0.2471519951823722,93.08286516853933,0.089248525753115,0.02515526166122951,7.869532461166382,3.5000000000000004,118.5702977180481,3953.3025312423706
36,0.21085159003138124,94.52247191011236,0.06828131591587254,0.04739445846611529,7.959051637649536,3.5000000000000004,118.34814310073853,4071.650674343109
37,0.2201386211712039,94.45224719101124,0.08073400955103087,0.033694420365637606,7.952093448638916,3.5000000000000004,118.35391020774841,4190.0045845508575
38,0.21158921032139424,94.62780898876404,0.07903330289664563,0.03368358276365848,7.986489391326904,3.5000000000000004,118.53653645515442,4308.541121006012
39,0.20289762832977798,94.66292134831461,0.06840985718319255,0.027981645626465927,7.998470430374145,3.5000000000000004,118.54935193061829,4427.09047293663
40,0.20280996952833755,95.08426966292134,0.07716903552998987,0.027186078286279787,7.9174955940246585,3.5000000000000004,118.58179998397827,4545.6722729206085
41,0.20367811970789446,94.76825842696628,0.08030460810477144,0.02785933743953035,7.937404298782349,3.5000000000000004,118.53789472579956,4664.210167646408
42,0.20268548524693594,94.55758426966293,0.06393169044527446,0.04616407289305765,8.074345560073853,3.5000000000000004,118.55658292770386,4782.766750574112
43,0.19870267433815458,94.9438202247191,0.07870115787627992,0.027884180375029533,8.032549619674683,3.5000000000000004,118.54724788665771,4901.31399846077
44,0.19685613472286737,95.33005617977528,0.07945785257086325,0.04818657985522171,8.13624171257019,3.5000000000000004,118.38348150253296,5019.697479963303
45,0.18815050355297397,95.57584269662921,0.08013773364213746,0.025014183290428326,8.086163482666016,3.5000000000000004,118.54367566108704,5138.24115562439
46,0.1906756585760806,95.36516853932584,0.08133335177148326,0.028321970337897205,8.075213527679443,3.5000000000000004,118.34562540054321,5256.586781024933
47,0.19973475996697887,94.13623595505618,0.08224119566213549,0.02469861435212111,8.052180700302124,3.5000000000000004,118.54288363456726,5375.1296646595
48,0.18874192143675317,94.9438202247191,0.07757260079045644,0.040138161123803494,8.052158126831054,3.5000000000000004,118.59882140159607,5493.728486061096
49,0.18424878574991493,95.36516853932584,0.07400573214536972,0.023696078212534107,8.048445959091186,3.5000000000000004,118.31574416160583,5612.044230222702
50,0.17805986882846678,95.6811797752809,0.070546871637193,0.029110458962033302,8.048545818328858,3.5000000000000004,118.57849407196045,5730.6227242946625
