Epoch,Train_Loss,Train_Accuracy,Test_Loss,MMD_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
33,0.09408764671037245,99.92327301689748,0.5235804436471517,0.08345471255564957,85.86111116409302,45.04452586174011,1505.4981217384338
34,0.09358205644837633,99.8244382022472,0.542297735662869,0.08389991689264105,84.98611116409302,45.02196192741394,1550.5200836658478
35,0.09506355611453084,99.78932584269663,0.5349598216790764,0.08427391301714972,85.11111116409302,44.99679923057556,1595.5168828964233
36,0.09596385123153227,99.71910112359551,0.5297593198316463,0.0844613690389676,85.23611116409302,45.008028984069824,1640.5249118804932
37,0.09683402668541818,99.8244382022472,0.543854278872459,0.08414421079868681,85.23611116409302,45.028013944625854,1685.552925825119
38,0.09283497514173107,99.89466292134831,0.5457658739460749,0.0837264195754287,84.36111116409302,50.078484535217285,1735.6314103603363
39,0.09268823725150459,99.92977528089888,0.5337435879954137,0.08339232470044929,84.88425922393799,49.97656869888306,1785.6079790592194
40,0.09334587360787194,99.92977528089888,0.5321736757273903,0.08481040965305285,84.75925922393799,50.09062623977661,1835.698605298996
41,0.09154985316421149,99.92977528089888,0.5251389447123802,0.08447166209977665,84.88425922393799,50.0450439453125,1885.7436492443085
42,0.0902655189860157,99.96488764044943,0.5203615987701778,0.08273100585080265,85.38425922393799,50.08447742462158,1935.82812666893
43,0.09458765502086464,99.89466292134831,0.5110116064314935,0.08429785231860835,86.25925922393799,50.09154915809631,1985.9196758270264
44,0.08950443915148681,99.96488764044943,0.5070830661406944,0.08450940653179469,86.25925922393799,49.99999213218689,2035.9196679592133
45,0.09218056777956846,99.96488764044943,0.5080580686545,0.08434983133599999,86.38425922393799,50.19051003456116,2086.1101779937744
46,0.08954942242449719,100.0,0.508442607454781,0.08418808454710446,86.25925922393799,50.05819749832153,2136.168375492096
47,0.09525722597884576,99.89466292134831,0.51042662771295,0.08464789453349757,86.00925922393799,50.0940580368042,2186.2624335289
48,0.09162656130076888,99.89466292134831,0.5100417406905035,0.08441953072219752,86.00925922393799,50.05265760421753,2236.3150911331177
49,0.09101065452026826,99.92977528089888,0.5099468849651021,0.08282338660419657,86.13425922393799,50.089839220047,2286.4049303531647
50,0.08960694135160133,100.0,0.5100044934240577,0.08420252419087325,86.13425922393799,50.11725163459778,2336.5221819877625
