Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Pseudo_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
37,0.21997204623031405,94.3820224719101,0.07908627420161547,0.026426252715415165,2.863429583609104,22.265625,118.3742663860321,4176.365482568741
38,0.20337571509266167,95.29494382022472,0.06920310970019089,0.02469127590694789,2.897248513996601,22.4609375,118.1439278125763,4294.509410381317
39,0.20075750627209632,95.08426966292134,0.07446316861955637,0.025833986574009562,2.936200086027384,22.265625,118.17910814285278,4412.68851852417
40,0.19706953170426775,95.15449438202246,0.0763870527486453,0.046847764611913915,2.8660813942551613,23.2421875,118.12639665603638,4530.814915180206
41,0.19310438444607714,95.47050561797754,0.061973069867726126,0.021975477199917763,2.819675676524639,24.0234375,118.16331505775452,4648.978230237961
42,0.19743266236952642,94.76825842696628,0.07962542575564277,0.027401253476404073,2.872654102742672,23.046875,118.33222770690918,4767.31045794487
43,0.19869174117620073,95.29494382022472,0.08069938458920864,0.02691426166082115,2.9089909829199314,22.4609375,118.17523312568665,4885.485691070557
44,0.19178462415682465,94.97893258426966,0.07108012404753251,0.028491711024236813,2.9090646989643574,22.4609375,118.14908742904663,5003.634778499603
45,0.2013138053635282,94.52247191011236,0.06377939532479543,0.021730465061041745,2.8632696121931076,23.2421875,118.14621639251709,5121.78099489212
46,0.18423095822669147,95.85674157303372,0.07852274516409033,0.030343564007473126,2.888019636273384,22.8515625,118.15220427513123,5239.933199167252
47,0.18994387362696483,95.2247191011236,0.08240398538581441,0.03276153237381008,2.8870697803795338,22.8515625,118.20028471946716,5358.133483886719
48,0.2006885421807679,95.43539325842697,0.06509645073936227,0.03003905863197667,2.8997762612998486,22.4609375,118.15371632575989,5476.287200212479
49,0.20806251116897492,94.69803370786516,0.07710002636892742,0.04265794059094251,2.897954810410738,22.4609375,118.15003943443298,5594.437239646912
50,0.19432535301632342,94.62780898876404,0.07113134586827809,0.026560819514221356,2.898363221436739,22.4609375,118.31582140922546,5712.753061056137
